"ID";"FechaCtr";"DE";"LECH";"PCT";"PCT";"LCG";"305E";"VALR";"CC";"LGCC";"COR";
      5931 ;22/07/21; 120 ;  34  ;    0 ;    0 ;   0 ; 9290 ;  101 ;    0 ;    0 ;   3 ;
      5931 ;01/09/21; 161 ;  30  ;    0 ;    0 ;   0 ; 9400 ;  102 ;    0 ;    0 ;   3 ;
      5931 ;09/02/22; 322 ;  18  ;    0 ;    0 ;   0 ;10010 ;  109 ;    0 ;    0 ;   2 ;
      5931 ;06/04/22; 378 ;  18  ;    0 ;    0 ;   0 ;10010 ;  109 ;    0 ;    0 ;   2 ;
      5932 ;26/04/19;  30 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;26/05/19;  60 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;25/06/19;  90 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;25/07/19; 120 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;24/08/19; 150 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;23/09/19; 180 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;23/10/19; 210 ;  28  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;22/11/19; 240 ;  26  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;22/12/19; 270 ;  24  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5932 ;06/02/20; 316 ;  21  ;    0 ;    0 ;   0 ; 9220 ;  100 ;    0 ;    0 ;   0 ;
      5932 ;23/06/20; 454 ;   0  ;    0 ;    0 ;   0 ; 9220 ;  100 ;    0 ;    0 ;   0 ;
      5932 ;03/11/20;  20 ;  18  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5932 ;20/01/21;  98 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5932 ;08/04/21; 176 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5932 ;12/05/21; 210 ;  29  ;    0 ;    0 ;   0 ; 9360 ;  102 ;    0 ;    0 ;   3 ;
      5932 ;17/06/21; 246 ;  22  ;    0 ;    0 ;   0 ; 9120 ;   99 ;    0 ;    0 ;   3 ;
      5932 ;29/10/21;  54 ;  37  ;    0 ;    0 ;   0 ; 8720 ;   95 ;    0 ;    0 ;   3 ;
      5932 ;09/02/22; 157 ;  30  ;    0 ;    0 ;   0 ; 9290 ;  101 ;    0 ;    0 ;   3 ;
      5932 ;06/04/22; 213 ;  22  ;    0 ;    0 ;   0 ; 8730 ;   95 ;    0 ;    0 ;   3 ;
      5932 ;13/05/22; 250 ;  12  ;    0 ;    0 ;   0 ; 8430 ;   92 ;    0 ;    0 ;   3 ;
      5932 ;22/09/22;  42 ;  33  ;    0 ;    0 ;   0 ; 7770 ;   84 ;    0 ;    0 ;   4 ;
      5932 ;16/11/22;  97 ;  32  ;    0 ;    0 ;   0 ; 8140 ;   88 ;    0 ;    0 ;   4 ;
      5932 ;18/01/23; 160 ;  26  ;    0 ;    0 ;   0 ; 8170 ;   89 ;    0 ;    0 ;   4 ;
      5932 ;01/03/23; 202 ;  25  ;    0 ;    0 ;   0 ; 8270 ;   90 ;    0 ;    0 ;   4 ;
      5932 ;05/04/23; 237 ;  19  ;    0 ;    0 ;   0 ; 8010 ;   87 ;    0 ;    0 ;   4 ;
      5932 ;18/05/23; 280 ;  15  ;    0 ;    0 ;   0 ; 8280 ;   90 ;  289 ;  4,5 ;   7 ;
      5933 ;06/09/19;  30 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5933 ;06/10/19;  60 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5933 ;05/11/19;  90 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5933 ;05/12/19; 120 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5933 ;04/01/20; 150 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5933 ;06/02/20; 183 ;  34  ;    0 ;    0 ;   0 ; 9490 ;  103 ;    0 ;    0 ;   0 ;
      5933 ;23/06/20; 321 ;  22  ;    0 ;    0 ;   0 ;10160 ;  110 ;    0 ;    0 ;   1 ;
      5933 ;21/09/20;  27 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   7 ;
      5933 ;03/11/20;  70 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5933 ;20/01/21; 148 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5933 ;08/04/21; 226 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5933 ;12/05/21; 260 ;  21  ;    0 ;    0 ;   0 ;10760 ;  117 ;    0 ;    0 ;   2 ;
      5933 ;17/06/21; 296 ;  20  ;    0 ;    0 ;   0 ;11100 ;  121 ;    0 ;    0 ;   2 ;
      5933 ;22/07/21; 331 ;  17  ;    0 ;    0 ;   0 ;11160 ;  121 ;    0 ;    0 ;   3 ;
      5933 ;01/09/21; 372 ;  21  ;    0 ;    0 ;   0 ;11160 ;  121 ;    0 ;    0 ;   3 ;
      5933 ;29/10/21; 430 ;  16  ;    0 ;    0 ;   0 ;11160 ;  121 ;    0 ;    0 ;   3 ;
      5939 ;23/06/20;  90 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5939 ;06/08/20; 134 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5939 ;21/09/20; 180 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5939 ;03/11/20; 223 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5939 ;08/04/21;  52 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5939 ;12/05/21;  86 ;  32  ;    0 ;    0 ;   0 ; 7710 ;   84 ;    0 ;    0 ;   2 ;
      5939 ;17/06/21; 122 ;  31  ;    0 ;    0 ;   0 ; 7900 ;   86 ;    0 ;    0 ;   2 ;
      5939 ;22/07/21; 157 ;  27  ;    0 ;    0 ;   0 ; 7740 ;   84 ;    0 ;    0 ;   2 ;
      5939 ;01/09/21; 198 ;  31  ;    0 ;    0 ;   0 ; 8440 ;   92 ;    0 ;    0 ;   2 ;
      5939 ;29/10/21; 256 ;  35  ;    0 ;    0 ;   0 ; 9530 ;  104 ;    0 ;    0 ;   2 ;
      5941 ;23/06/20;  63 ;  20  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5941 ;06/08/20; 107 ;  18  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5941 ;21/09/20; 153 ;  24  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5941 ;03/11/20; 196 ;  16  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5941 ;20/01/21; 274 ;  12  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5941 ;08/04/21;  20 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   3 ;
      5941 ;12/05/21;  54 ;  26  ;    0 ;    0 ;   0 ; 6800 ;   74 ;    0 ;    0 ;   3 ;
      5941 ;17/06/21;  90 ;  26  ;    0 ;    0 ;   0 ; 6830 ;   74 ;    0 ;    0 ;   3 ;
      5941 ;22/07/21; 125 ;  23  ;    0 ;    0 ;   0 ; 6900 ;   75 ;    0 ;    0 ;   3 ;
      5941 ;01/09/21; 166 ;  28  ;    0 ;    0 ;   0 ; 7710 ;   84 ;    0 ;    0 ;   3 ;
      5941 ;29/10/21; 224 ;  23  ;    0 ;    0 ;   0 ; 7630 ;   83 ;    0 ;    0 ;   3 ;
      5942 ;18/10/19;  30 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5942 ;17/11/19;  60 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5942 ;17/12/19;  90 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5942 ;06/02/20; 141 ;  33  ;    0 ;    0 ;   0 ; 9260 ;  101 ;    0 ;    0 ;   0 ;
      5942 ;23/06/20; 279 ;  33  ;    0 ;    0 ;   0 ; 9290 ;  101 ;    0 ;    0 ;   1 ;
      5942 ;21/09/20;  10 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   7 ;
      5942 ;03/11/20;  53 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5942 ;20/01/21; 131 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5942 ;08/04/21; 209 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5942 ;12/05/21; 243 ;  36  ;    0 ;    0 ;   0 ;12930 ;  141 ;    0 ;    0 ;   2 ;
      5942 ;17/06/21; 279 ;  35  ;    0 ;    0 ;   0 ;13450 ;  146 ;    0 ;    0 ;   2 ;
      5942 ;29/10/21;  54 ;  37  ;    0 ;    0 ;   0 ; 8800 ;   96 ;    0 ;    0 ;   2 ;
      5942 ;09/02/22; 157 ;  30  ;    0 ;    0 ;   0 ; 9370 ;  102 ;    0 ;    0 ;   2 ;
      5942 ;06/04/22; 213 ;  30  ;    0 ;    0 ;   0 ; 9670 ;  105 ;    0 ;    0 ;   2 ;
      5942 ;13/05/22; 250 ;  34  ;    0 ;    0 ;   0 ;10400 ;  113 ;    0 ;    0 ;   2 ;
      5942 ;30/06/22; 298 ;  41  ;    0 ;    0 ;   0 ;11230 ;  122 ;    0 ;    0 ;   4 ;
      5942 ;02/08/22; 331 ;  31  ;    0 ;    0 ;   0 ;11280 ;  123 ;    0 ;    0 ;   4 ;
      5942 ;22/09/22; 382 ;  29  ;    0 ;    0 ;   0 ;11280 ;  123 ;    0 ;    0 ;   4 ;
      5942 ;16/11/22; 437 ;  24  ;    0 ;    0 ;   0 ;11280 ;  123 ;    0 ;    0 ;   4 ;
      5942 ;01/03/23;  20 ;  20  ;    0 ;    0 ;   0 ; 5860 ;   63 ;    0 ;    0 ;   4 ;
      5942 ;05/04/23;  55 ;  25  ;    0 ;    0 ;   0 ; 5720 ;   62 ;    0 ;    0 ;   4 ;
      5942 ;18/05/23;  98 ;  26  ;    0 ;    0 ;   0 ; 5970 ;   65 ; 1475 ;  6,9 ;   4 ;
      5942 ;29/06/23; 140 ;  20  ;    0 ;    0 ;   0 ; 5310 ;   57 ;    0 ;    0 ;   4 ;
      5942 ;10/08/23; 182 ;  28  ;    0 ;    0 ;   0 ; 6200 ;   67 ;    0 ;    0 ;   4 ;
      5942 ;29/09/23; 232 ;  30  ;    0 ;    0 ;   0 ; 6850 ;   74 ;    0 ;    0 ;   4 ;
      5942 ;09/11/23; 273 ;  27  ;    0 ;    0 ;   0 ; 7230 ;   78 ;    0 ;    0 ;   4 ;
      5942 ;10/01/24; 335 ;  21  ;    0 ;    0 ;   0 ; 7410 ;   80 ;    0 ;    0 ;   4 ;
      5942 ;12/04/24;  20 ;  23  ;    0 ;    0 ;   0 ; 6130 ;   66 ;    0 ;    0 ;   4 ;
      5942 ;09/05/24;  47 ;  32  ;    0 ;    0 ;   0 ; 6550 ;   71 ;    0 ;    0 ;   4 ;
      5942 ;12/06/24;  81 ;  30  ;    0 ;    0 ;   0 ; 6430 ;   70 ;    0 ;    0 ;   4 ;
      5942 ;16/07/24; 115 ;  25  ;    0 ;    0 ;   0 ; 6310 ;   68 ;    0 ;    0 ;   3 ;
      5942 ;16/08/24; 146 ;  28  ;    0 ;    0 ;   0 ; 6710 ;   73 ;    0 ;    0 ;   3 ;
      5942 ;25/09/24; 186 ;  19  ;    0 ;    0 ;   0 ; 6200 ;   67 ;    0 ;    0 ;   4 ;
      5942 ;29/10/24; 220 ;  18  ;    0 ;    0 ;   0 ; 6230 ;   68 ;    0 ;    0 ;   4 ;
      5942 ;04/12/24; 256 ;  15  ;    0 ;    0 ;   0 ; 6340 ;   69 ;    0 ;    0 ;   4 ;
      5944 ;27/10/19;  30 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5944 ;26/11/19;  60 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5944 ;26/12/19;  90 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5944 ;06/02/20; 132 ;  33  ;    0 ;    0 ;   0 ; 8980 ;   98 ;    0 ;    0 ;   0 ;
      5944 ;23/06/20; 270 ;  23  ;    0 ;    0 ;   0 ; 8960 ;   97 ;    0 ;    0 ;   1 ;
      5944 ;21/09/20;  24 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   7 ;
      5944 ;03/11/20;  67 ;  44  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5944 ;20/01/21; 145 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5944 ;08/04/21; 223 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5944 ;12/05/21; 257 ;  29  ;    0 ;    0 ;   0 ;12530 ;  136 ;    0 ;    0 ;   2 ;
      5944 ;17/06/21; 293 ;  29  ;    0 ;    0 ;   0 ;12880 ;  140 ;    0 ;    0 ;   2 ;
      5944 ;22/07/21; 328 ;  24  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   2 ;
      5944 ;01/09/21; 369 ;  20  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   2 ;
      5944 ;09/02/22;  62 ;  23  ;    0 ;    0 ;   0 ; 5750 ;   62 ;    0 ;    0 ;   2 ;
      5944 ;06/04/22; 118 ;  19  ;    0 ;    0 ;   0 ; 5150 ;   56 ;    0 ;    0 ;   2 ;
      5944 ;13/05/22; 155 ;  24  ;    0 ;    0 ;   0 ; 5580 ;   60 ;    0 ;    0 ;   2 ;
      5944 ;30/06/22; 203 ;  22  ;    0 ;    0 ;   0 ; 5800 ;   63 ;    0 ;    0 ;   3 ;
      5944 ;02/08/22; 236 ;  20  ;    0 ;    0 ;   0 ; 6020 ;   65 ;    0 ;    0 ;   3 ;
      5945 ;23/06/20;  51 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5945 ;06/08/20;  95 ;  31  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5945 ;21/09/20; 141 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5945 ;03/11/20; 184 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5945 ;20/01/21; 262 ;  20  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5945 ;08/04/21; 340 ;  20  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5946 ;06/02/20;  61 ;  37  ;    0 ;    0 ;   0 ; 7920 ;   86 ;    0 ;    0 ;   0 ;
      5946 ;23/06/20; 199 ;  32  ;    0 ;    0 ;   0 ; 7920 ;   86 ;    0 ;    0 ;   1 ;
      5946 ;06/08/20; 243 ;  31  ;    0 ;    0 ;   0 ; 7920 ;   86 ;    0 ;    0 ;   1 ;
      5946 ;21/09/20; 289 ;  30  ;    0 ;    0 ;   0 ; 7920 ;   86 ;    0 ;    0 ;   2 ;
      5946 ;03/11/20;  23 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5946 ;20/01/21; 101 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5946 ;08/04/21; 179 ;  26  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5946 ;12/05/21; 213 ;  16  ;    0 ;    0 ;   0 ; 8100 ;   88 ;    0 ;    0 ;   9 ;
      5946 ;17/06/21; 249 ;  17  ;    0 ;    0 ;   0 ; 8480 ;   92 ;    0 ;    0 ;   9 ;
      5946 ;22/07/21; 284 ;  19  ;    0 ;    0 ;   0 ; 8890 ;   97 ;    0 ;    0 ;   2 ;
      5946 ;29/10/21;  47 ;  20  ;    0 ;    0 ;   0 ; 5760 ;   62 ;    0 ;    0 ;   2 ;
      5946 ;09/02/22; 150 ;  24  ;    0 ;    0 ;   0 ; 6420 ;   70 ;    0 ;    0 ;   2 ;
      5946 ;06/04/22; 206 ;  21  ;    0 ;    0 ;   0 ; 6200 ;   67 ;    0 ;    0 ;   2 ;
      5946 ;13/05/22; 243 ;  17  ;    0 ;    0 ;   0 ; 6270 ;   68 ;    0 ;    0 ;   2 ;
      5946 ;30/06/22; 291 ;  22  ;    0 ;    0 ;   0 ; 6870 ;   75 ;    0 ;    0 ;   3 ;
      5946 ;02/08/22; 324 ;  18  ;    0 ;    0 ;   0 ; 6950 ;   75 ;    0 ;    0 ;   3 ;
      5946 ;01/03/23;  15 ;  36  ;    0 ;    0 ;   0 ; 8050 ;   87 ;    0 ;    0 ;   4 ;
      5946 ;05/04/23;  50 ;  42  ;    0 ;    0 ;   0 ; 8440 ;   92 ;    0 ;    0 ;   4 ;
      5946 ;18/05/23;  93 ;  35  ;    0 ;    0 ;   0 ; 8140 ;   88 ;  436 ;  5,1 ;   4 ;
      5946 ;29/06/23; 135 ;  33  ;    0 ;    0 ;   0 ; 8440 ;   92 ;    0 ;    0 ;   4 ;
      5946 ;10/08/23; 177 ;  37  ;    0 ;    0 ;   0 ; 9320 ;  101 ;    0 ;    0 ;   4 ;
      5946 ;29/09/23; 227 ;  36  ;    0 ;    0 ;   0 ; 9900 ;  108 ;    0 ;    0 ;   4 ;
      5946 ;09/11/23; 268 ;  33  ;    0 ;    0 ;   0 ;10330 ;  112 ;    0 ;    0 ;   4 ;
      5946 ;27/02/24;  16 ;  30  ;    0 ;    0 ;   0 ; 7060 ;   77 ;    0 ;    0 ;   4 ;
      5946 ;12/04/24;  61 ;  32  ;    0 ;    0 ;   0 ; 6900 ;   75 ;    0 ;    0 ;   4 ;
      5946 ;09/05/24;  88 ;  31  ;    0 ;    0 ;   0 ; 6950 ;   75 ;    0 ;    0 ;   4 ;
      5946 ;12/06/24; 122 ;  29  ;    0 ;    0 ;   0 ; 7080 ;   77 ;    0 ;    0 ;   4 ;
      5946 ;16/07/24; 156 ;  41  ;    0 ;    0 ;   0 ; 8540 ;   93 ;    0 ;    0 ;   4 ;
      5946 ;16/08/24; 187 ;  25  ;    0 ;    0 ;   0 ; 7370 ;   80 ;    0 ;    0 ;   4 ;
      5946 ;25/09/24; 227 ;  35  ;    0 ;    0 ;   0 ; 8590 ;   93 ;    0 ;    0 ;   4 ;
      5946 ;29/10/24; 261 ;  27  ;    0 ;    0 ;   0 ; 8640 ;   94 ;    0 ;    0 ;   4 ;
      5946 ;04/12/24; 297 ;  28  ;    0 ;    0 ;   0 ; 8960 ;   97 ;    0 ;    0 ;   4 ;
      5946 ;19/02/25; 374 ;  24  ;    0 ;    0 ;   0 ; 9010 ;   98 ;    0 ;    0 ;   4 ;
      5946 ;19/03/25; 402 ;  30  ;    0 ;    0 ;   0 ; 9010 ;   98 ;    0 ;    0 ;   4 ;
      5946 ;23/04/25; 437 ;  25  ;    0 ;    0 ;   0 ; 9010 ;   98 ;    0 ;    0 ;   4 ;
      5946 ;21/05/25; 465 ;  27  ;    0 ;    0 ;   0 ; 9010 ;   98 ;    0 ;    0 ;   4 ;
      5946 ;26/06/25; 501 ;  25  ;    0 ;    0 ;   0 ; 9010 ;   98 ;    0 ;    0 ;   4 ;
      5946 ;08/12/25;  30 ;  60  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5946 ;07/01/26;  60 ;  57  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5946 ;06/02/26;  90 ;  53  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5946 ;08/03/26; 120 ;  49  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5946 ;24/04/26; 167 ;  43  ;    0 ;    0 ;   0 ;13120 ;  143 ;    0 ;    0 ;   3 ;
      5948 ;15/04/20;  30 ;  31  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5948 ;15/05/20;  60 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5948 ;23/06/20;  99 ;  31  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5948 ;06/08/20; 143 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5948 ;21/09/20; 189 ;  31  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5948 ;03/11/20; 232 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5948 ;20/01/21; 310 ;  23  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   5 ;
      5948 ;08/04/21;  34 ;  27  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   5 ;
      5948 ;12/05/21;  68 ;  27  ;    0 ;    0 ;   0 ; 6690 ;   73 ;    0 ;    0 ;   5 ;
      5948 ;17/06/21; 104 ;  31  ;    0 ;    0 ;   0 ; 7510 ;   81 ;    0 ;    0 ;   5 ;
      5948 ;22/07/21; 139 ;  33  ;    0 ;    0 ;   0 ; 8100 ;   88 ;    0 ;    0 ;   5 ;
      5948 ;01/09/21; 180 ;  34  ;    0 ;    0 ;   0 ; 8850 ;   96 ;    0 ;    0 ;   5 ;
      5948 ;29/10/21; 238 ;  24  ;    0 ;    0 ;   0 ; 8680 ;   94 ;    0 ;    0 ;   5 ;
      5948 ;09/02/22;   1 ;   8  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5948 ;06/04/22;  57 ;  30  ;    0 ;    0 ;   0 ; 6870 ;   75 ;    0 ;    0 ;   2 ;
      5948 ;13/05/22;  94 ;  32  ;    0 ;    0 ;   0 ; 7450 ;   81 ;    0 ;    0 ;   2 ;
      5948 ;30/06/22; 142 ;  28  ;    0 ;    0 ;   0 ; 7360 ;   80 ;    0 ;    0 ;   4 ;
      5948 ;02/08/22; 175 ;  29  ;    0 ;    0 ;   0 ; 7670 ;   83 ;    0 ;    0 ;   4 ;
      5948 ;22/09/22; 226 ;  23  ;    0 ;    0 ;   0 ; 7590 ;   82 ;    0 ;    0 ;   4 ;
      5948 ;16/11/22; 281 ;  22  ;    0 ;    0 ;   0 ; 8240 ;   89 ;    0 ;    0 ;   4 ;
      5950 ;07/09/19;  30 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5950 ;07/10/19;  60 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5950 ;06/11/19;  90 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5950 ;06/12/19; 120 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5950 ;05/01/20; 150 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5950 ;06/02/20; 182 ;  34  ;    0 ;    0 ;   0 ;10450 ;  114 ;    0 ;    0 ;   0 ;
      5950 ;06/08/20;  40 ;  48  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   7 ;
      5950 ;21/09/20;  86 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5950 ;03/11/20; 129 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5950 ;20/01/21; 207 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5950 ;08/04/21; 285 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5950 ;22/07/21;  29 ;  38  ;    0 ;    0 ;   0 ; 9000 ;   98 ;    0 ;    0 ;   2 ;
      5950 ;01/09/21;  70 ;  41  ;    0 ;    0 ;   0 ; 9630 ;  105 ;    0 ;    0 ;   2 ;
      5950 ;29/10/21; 128 ;  14  ;    0 ;    0 ;   0 ; 6770 ;   73 ;    0 ;    0 ;   2 ;
      5951 ;04/09/19;  30 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5951 ;04/10/19;  60 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5951 ;03/11/19;  90 ;  34  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5951 ;03/12/19; 120 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5951 ;02/01/20; 150 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      5951 ;06/02/20; 185 ;  28  ;    0 ;    0 ;   0 ; 8020 ;   87 ;    0 ;    0 ;   0 ;
      5951 ;23/06/20; 323 ;   0  ;    0 ;    0 ;   0 ; 8020 ;   87 ;    0 ;    0 ;   0 ;
      5951 ;06/08/20;  16 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      5951 ;21/09/20;  62 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5951 ;03/11/20; 105 ;  44  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5951 ;20/01/21; 183 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5951 ;08/04/21; 261 ;  34  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   2 ;
      5951 ;12/05/21; 295 ;  23  ;    0 ;    0 ;   0 ;14300 ;  156 ;    0 ;    0 ;   2 ;
      5951 ;17/06/21; 331 ;  28  ;    0 ;    0 ;   0 ;14360 ;  156 ;    0 ;    0 ;   2 ;
      5951 ;22/07/21; 366 ;  28  ;    0 ;    0 ;   0 ;14360 ;  156 ;    0 ;    0 ;   2 ;
      5951 ;01/09/21; 407 ;  19  ;    0 ;    0 ;   0 ;14360 ;  156 ;    0 ;    0 ;   2 ;
      5951 ;09/02/22;  90 ;  40  ;    0 ;    0 ;   0 ; 8990 ;   98 ;    0 ;    0 ;   2 ;
