"ID";"Evento";"DEL";"Fecha";"Nota";"R";"T";"B";"Protocolos;";"Tecnico";"ET Donor Dam";"ET Donor Reg";
      6709 ;ALTAMAS    ; 490 ;18/01/26;                ;  ;   ;  ;                ;                    ;;;
      6709 ;MOVER      ; 490 ;18/01/26;F003T004        ;  ;   ;  ;                ;                    ;;;
      6709 ;RECK       ; 516 ;13/02/26;ENFERMA         ;  ;   ;  ;                ;                    ;;;
      6713 ;PARTO      ;   0 ;21/05/22;                ;  ;   ;  ;                ;                    ;;;
      6713 ;REVISAR    ;   6 ;27/05/22;SALUD           ;  ;   ;  ;                ;                    ;;;
      6713 ;OK         ;  20 ;10/06/22;                ;  ;   ;  ;                ;                    ;;;
      6713 ;PROSTA     ;  44 ;04/07/22;                ;  ;   ;  ;                ;                    ;;;
      6713 ;INSEMIN    ;  59 ;19/07/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;CELO       ;  77 ;06/08/22;96              ;  ;   ;  ;                ;                    ;;;
      6713 ;INSEMIN    ;  78 ;07/08/22;MOSCOW          ;O ; 8 ;N ;                ;Maxi                 ;;;
      6713 ;INSEMIN    ; 100 ;29/08/22;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;PREÑADA    ; 143 ;11/10/22;43 DIAS         ;  ;   ;  ;                ;                    ;;;
      6713 ;MOVER      ; 237 ;13/01/23;F001T002        ;  ;   ;  ;                ;                    ;;;
      6713 ;SECA       ; 314 ;31/03/23;                ;  ;   ;  ;                ;                    ;;;
      6713 ;PARTO      ;   0 ;27/05/23;                ;  ;   ;  ;                ;                    ;;;
      6713 ;CELO       ;  23 ;19/06/23;93              ;  ;   ;  ;                ;                    ;;;
      6713 ;INSEMIN    ;  43 ;09/07/23;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;PROSTA     ;  44 ;10/07/23;                ;  ;   ;  ;                ;                    ;;;
      6713 ;INSEMIN    ;  68 ;03/08/23;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;INSEMIN    ;  90 ;25/08/23;MOSCOW          ;A ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;PREÑADA    ; 129 ;03/10/23;39 DIAS         ;  ;   ;  ;                ;                    ;;;
      6713 ;CELO       ; 163 ;06/11/23;76              ;  ;   ;  ;                ;                    ;;;
      6713 ;ABORTO     ; 163 ;06/11/23;73 DIAS         ;  ;   ;  ;                ;                    ;;;
      6713 ;PROSTA     ; 167 ;10/11/23;                ;  ;   ;  ;                ;                    ;;;
      6713 ;PROSTA     ; 177 ;20/11/23;                ;  ;   ;  ;                ;                    ;;;
      6713 ;INSEMIN    ; 182 ;25/11/23;BUENOSAI        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;INSEMIN    ; 210 ;23/12/23;NEWTWIST        ;- ; 6 ;N ;                ;Marcelo              ;;;
      6713 ;RECHAZO    ; 229 ;11/01/24;VAJAPRO         ;  ;   ;  ;                ;                    ;;;
      6713 ;VENDIDA    ; 229 ;11/01/24;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PARTO      ;   0 ;04/02/22;                ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  67 ;12/04/22;88              ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  70 ;15/04/22;69              ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  89 ;04/05/22;84              ;  ;   ;  ;                ;                    ;;;
      6718 ;PROSTA     ; 101 ;16/05/22;                ;  ;   ;  ;                ;                    ;;;
      6718 ;MOVER      ; 104 ;19/05/22;F002T001        ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ; 104 ;19/05/22;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;PREÑADA    ; 138 ;22/06/22;34 DIAS         ;  ;   ;  ;                ;                    ;;;
      6718 ;MOVER      ; 267 ;29/10/22;F001T002        ;  ;   ;  ;                ;                    ;;;
      6718 ;SIGUEP     ; 307 ;08/12/22;                ;  ;   ;  ;                ;                    ;;;
      6718 ;SECA       ; 320 ;21/12/22;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PARTO      ;   0 ;17/02/23;                ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  56 ;14/04/23;73              ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ;  80 ;08/05/23;BUENOSAI        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;RECK       ; 102 ;30/05/23;SUCIA           ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ; 102 ;30/05/23;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;VACIA      ; 132 ;29/06/23;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PROSTA     ; 132 ;29/06/23;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PROSTA     ; 136 ;03/07/23;                ;  ;   ;  ;                ;                    ;;;
      6718 ;DIB        ; 138 ;05/07/23;                ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ; 147 ;14/07/23;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;PREÑADA    ; 182 ;18/08/23;35 DIAS         ;  ;   ;  ;                ;                    ;;;
      6718 ;SIGUEP     ; 356 ;08/02/24;                ;  ;   ;  ;                ;                    ;;;
      6718 ;SECA       ; 364 ;16/02/24;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PARTO      ;   0 ;24/04/24;                ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  12 ;06/05/24;87              ;  ;   ;  ;                ;                    ;;;
      6718 ;PROSTA     ;  46 ;09/06/24;                ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ;  53 ;16/06/24;ROSWELL         ;O ; 8 ;N ;                ;Maxi                 ;;;
      6718 ;MOVER      ;  71 ;04/07/24;F004T003        ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ;  79 ;12/07/24;ROSWELL         ;P ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;PREÑADA    ; 112 ;14/08/24;33 DIAS         ;  ;   ;  ;                ;                    ;;;
      6718 ;MAST       ; 281 ;30/01/25;ATBDI           ;  ;   ;  ;                ;                    ;;;
      6718 ;ALTAMAS    ; 288 ;06/02/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;MOVER      ; 289 ;07/02/25;F003T004        ;  ;   ;  ;                ;                    ;;;
      6718 ;SECA       ; 300 ;18/02/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;MOVER      ; 351 ;10/04/25;F007T008        ;  ;   ;  ;                ;                    ;;;
      6718 ;PARTO      ;   0 ;21/04/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PROSTA     ;  42 ;02/06/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;CELO       ;  42 ;02/06/25;83              ;  ;   ;  ;                ;                    ;;;
      6718 ;DIB        ;  51 ;11/06/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;MAST       ;  58 ;18/06/25;ATBDI           ;  ;   ;  ;                ;                    ;;;
      6718 ;MOVER      ;  58 ;18/06/25;F003T005        ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ;  60 ;20/06/25;ULYSSES         ;A ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;CELO       ;  61 ;21/06/25;INSTEMP         ;  ;   ;  ;                ;                    ;;;
      6718 ;ALTAMAS    ;  63 ;23/06/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;PREÑADA    ;  94 ;24/07/25;34 DIAS         ;  ;   ;  ;                ;                    ;;;
      6718 ;ABORTO     ; 150 ;18/09/25;90 DIAS         ;  ;   ;  ;                ;                    ;;;
      6718 ;INSEMIN    ; 160 ;28/09/25;PARISHIO        ;O ; 7 ;N ;                ;Laura                ;;;
      6718 ;INSEMIN    ; 183 ;21/10/25;PARISHIO        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6718 ;MOVER      ; 219 ;26/11/25;F003T004        ;  ;   ;  ;                ;                    ;;;
      6718 ;RECHAZO    ; 219 ;26/11/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;VACIA      ; 219 ;26/11/25;                ;  ;   ;  ;                ;                    ;;;
      6718 ;RECK       ; 298 ;13/02/26;ENFERMA         ;  ;   ;  ;                ;                    ;;;
      6719 ;PARTO      ;   0 ;26/03/22;                ;  ;   ;  ;                ;                    ;;;
      6719 ;CELO       ;  28 ;23/04/22;90              ;  ;   ;  ;                ;                    ;;;
      6719 ;CELO       ;  49 ;14/05/22;98              ;  ;   ;  ;                ;                    ;;;
      6719 ;PROSTA     ;  51 ;16/05/22;                ;  ;   ;  ;                ;                    ;;;
      6719 ;PROSTA     ;  60 ;25/05/22;                ;  ;   ;  ;                ;                    ;;;
      6719 ;INSEMIN    ;  63 ;28/05/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;VACIA      ; 108 ;12/07/22;                ;  ;   ;  ;                ;                    ;;;
      6719 ;PROSTA     ; 108 ;12/07/22;                ;  ;   ;  ;                ;                    ;;;
      6719 ;INSEMIN    ; 109 ;13/07/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;INSEMIN    ; 132 ;05/08/22;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;PREÑADA    ; 172 ;14/09/22;40 DIAS         ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 273 ;24/12/22;F001T002        ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 340 ;01/03/23;F002T004        ;  ;   ;  ;                ;                    ;;;
      6719 ;SECA       ; 348 ;09/03/23;                ;  ;   ;  ;                ;                    ;;;
      6719 ;PARTO      ;   0 ;04/05/23;                ;  ;   ;  ;                ;                    ;;;
      6719 ;PROSTA     ;  46 ;19/06/23;                ;  ;   ;  ;                ;                    ;;;
      6719 ;INSEMIN    ;  51 ;24/06/23;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;TRATADA    ;  63 ;06/07/23;TILOPLUS        ;  ;   ;  ;                ;                    ;;;
      6719 ;TRATADA    ;  64 ;07/07/23;TILOPLUS        ;  ;   ;  ;                ;                    ;;;
      6719 ;PREÑADA    ;  84 ;27/07/23;33 DIAS         ;  ;   ;  ;                ;                    ;;;
      6719 ;SECA       ; 271 ;30/01/24;                ;  ;   ;  ;                ;                    ;;;
      6719 ;PARTO      ;   0 ;21/03/24;                ;  ;   ;  ;                ;                    ;;;
      6719 ;CELO       ;  33 ;23/04/24;95              ;  ;   ;  ;                ;                    ;;;
      6719 ;PROSTA     ;  60 ;20/05/24;                ;  ;   ;  ;                ;                    ;;;
      6719 ;INSEMIN    ;  63 ;23/05/24;STELLAR         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;INSEMIN    ;  86 ;15/06/24;ROSWELL         ;P ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;MOVER      ; 105 ;04/07/24;F004T003        ;  ;   ;  ;                ;                    ;;;
      6719 ;PREÑADA    ; 124 ;23/07/24;38 DIAS         ;  ;   ;  ;                ;                    ;;;
      6719 ;MAST       ; 205 ;12/10/24;ATBDD           ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 272 ;18/12/24;F003T004        ;  ;   ;  ;                ;                    ;;;
      6719 ;SECA       ; 304 ;19/01/25;                ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 355 ;11/03/25;F007T008        ;  ;   ;  ;                ;                    ;;;
      6719 ;PARTO      ;   0 ;15/03/25;                ;  ;   ;  ;                ;                    ;;;
      6719 ;CELO       ;  31 ;15/04/25;95              ;  ;   ;  ;                ;                    ;;;
      6719 ;CELO       ;  55 ;09/05/25;98              ;  ;   ;  ;                ;                    ;;;
      6719 ;INSEMIN    ;  83 ;06/06/25;ULYSSES         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;INSEMIN    ; 107 ;30/06/25;ULYSSES         ;A ; 6 ;N ;                ;Marcelo              ;;;
      6719 ;CET        ; 108 ;01/07/25;SDS.DD          ;  ;   ;  ;SIN DESARROLLO  ;                    ;;;
      6719 ;ALTAMAS    ; 117 ;10/07/25;                ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 117 ;10/07/25;F008T003        ;  ;   ;  ;                ;                    ;;;
      6719 ;CET        ; 119 ;12/07/25;SD.DD           ;  ;   ;  ;SIN DESARROLLO  ;                    ;;;
      6719 ;CET        ; 120 ;13/07/25;SD.DD           ;  ;   ;  ;SIN DESARROLLO  ;                    ;;;
      6719 ;CULTIVO    ; 129 ;22/07/25;SINDESAR        ;  ;   ;  ;                ;                    ;;;
      6719 ;MAST       ; 154 ;16/08/25;UBPNTDD.        ;  ;   ;  ;UBROLEXIN       ;                    ;;;
      6719 ;ALTAMAS    ; 170 ;01/09/25;                ;  ;   ;  ;                ;                    ;;;
      6719 ;MOVER      ; 177 ;08/09/25;F003T004        ;  ;   ;  ;                ;                    ;;;
      6719 ;ABORTO     ; 182 ;13/09/25;75 DIAS         ;  ;   ;  ;                ;                    ;;;
      6719 ;PREÑADA    ; 193 ;24/09/25;86 DIAS         ;  ;   ;  ;                ;                    ;;;
      6719 ;RECHAZO    ; 198 ;29/09/25;                ;  ;   ;  ;                ;                    ;;;
      6719 ;VENDIDA    ; 198 ;29/09/25;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PARTO      ;   0 ;02/04/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ;  44 ;16/05/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;INSEMIN    ;  72 ;13/06/22;WARNING         ;O ; 8 ;N ;                ;Maxi                 ;;;
      6720 ;INSEMIN    ;  92 ;03/07/22;SEVERINO        ;O ; 6 ;S ;                ;Marcelo              ;;;
      6720 ;INSEMIN    ; 112 ;23/07/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;INSEMIN    ; 136 ;16/08/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;INSEMIN    ; 156 ;05/09/22;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;VACIA      ; 192 ;11/10/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ; 192 ;11/10/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;INSEMIN    ; 194 ;13/10/22;STELLAR         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;DIB        ; 224 ;12/11/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;VACIA      ; 224 ;12/11/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;INSEMIN    ; 233 ;21/11/22;STELLAR         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;CELO       ; 270 ;28/12/22;68              ;  ;   ;  ;                ;                    ;;;
      6720 ;VACIA      ; 271 ;29/12/22;                ;  ;   ;  ;                ;                    ;;;
      6720 ;INSEMIN    ; 272 ;30/12/22;OLAF            ;P ; 6 ;S ;                ;Marcelo              ;;;
      6720 ;INSEMIN    ; 272 ;30/12/22;OLAF            ;R ; 6 ;N ;                ;Marcelo              ;;;
      6720 ;MOVER      ; 286 ;13/01/23;F001T002        ;  ;   ;  ;                ;                    ;;;
      6720 ;PREÑADA    ; 311 ;07/02/23;39 DIAS         ;  ;   ;  ;                ;                    ;;;
      6720 ;MOVER      ; 368 ;05/04/23;F002T001        ;  ;   ;  ;                ;                    ;;;
      6720 ;PREÑADA    ; 453 ;29/06/23;181 DIAS        ;  ;   ;  ;                ;                    ;;;
      6720 ;SECA       ; 486 ;01/08/23;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PARTO      ;   0 ;06/10/23;                ;  ;   ;  ;                ;                    ;;;
      6720 ;CELO       ;  34 ;09/11/23;72              ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ;  45 ;20/11/23;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ;  66 ;11/12/23;                ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ;  82 ;27/12/23;                ;  ;   ;  ;                ;                    ;;;
      6720 ;CELO       ;  85 ;30/12/23;76              ;  ;   ;  ;                ;                    ;;;
      6720 ;PROSTA     ;  94 ;08/01/24;                ;  ;   ;  ;                ;                    ;;;
      6720 ;DIB        ;  96 ;10/01/24;                ;  ;   ;  ;                ;                    ;;;
      6720 ;INSEMIN    ; 105 ;19/01/24;BUENOSAI        ;O ; 8 ;N ;                ;Maxi                 ;;;
      6720 ;MAST       ; 133 ;16/02/24;ATBDD           ;  ;   ;  ;                ;                    ;;;
      6720 ;ALTAMAS    ; 140 ;23/02/24;                ;  ;   ;  ;                ;                    ;;;
      6720 ;VACIA      ; 165 ;19/03/24;                ;  ;   ;  ;                ;                    ;;;
      6720 ;RECHAZO    ; 166 ;20/03/24;VAJAPRO         ;  ;   ;  ;                ;                    ;;;
      6720 ;VENDIDA    ; 167 ;21/03/24;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PARTO      ;   0 ;31/01/22;                ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  69 ;10/04/22;66              ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  91 ;02/05/22;98              ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ; 102 ;13/05/22;                ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ; 105 ;16/05/22;JEDI            ;P ; 3 ;N ;                ;Tecn#3               ;;;
      6721 ;MOVER      ; 108 ;19/05/22;F001T002        ;  ;   ;  ;                ;                    ;;;
      6721 ;PREÑADA    ; 134 ;14/06/22;29 DIAS         ;  ;   ;  ;                ;                    ;;;
      6721 ;MOVER      ; 289 ;16/11/22;F002T003        ;  ;   ;  ;                ;                    ;;;
      6721 ;SECA       ; 297 ;24/11/22;                ;  ;   ;  ;                ;                    ;;;
      6721 ;TRATADA    ;   0 ;14/02/23;AZ5             ;  ;   ;  ;                ;                    ;;;
      6721 ;PARTO      ;   0 ;14/02/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;TRATADA    ;   0 ;14/02/23;LEVAC           ;  ;   ;  ;                ;                    ;;;
      6721 ;TRATADA    ;   0 ;14/02/23;CM22X2          ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  30 ;16/03/23;90              ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  49 ;04/04/23;91              ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  75 ;30/04/23;93              ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ;  90 ;15/05/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ;  97 ;22/05/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ; 104 ;29/05/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ; 111 ;05/06/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PROSTA     ; 118 ;12/06/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;DIB        ; 120 ;14/06/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ; 130 ;24/06/23;MOSCOW          ;O ; 6 ;T ;                ;Marcelo              ;;;
      6721 ;INSEMIN    ; 147 ;11/07/23;MOSCOW          ;A ; 8 ;N ;                ;Maxi                 ;;;
      6721 ;PREÑADA    ; 176 ;09/08/23;29 DIAS         ;  ;   ;  ;                ;                    ;;;
      6721 ;ABORTO     ; 190 ;23/08/23;43 DIAS         ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ; 193 ;26/08/23;92              ;  ;   ;  ;                ;                    ;;;
      6721 ;DIB        ; 197 ;30/08/23;                ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ; 207 ;09/09/23;MOSCOW          ;P ; 8 ;N ;                ;Maxi                 ;;;
      6721 ;PREÑADA    ; 238 ;10/10/23;31 DIAS         ;  ;   ;  ;                ;                    ;;;
      6721 ;SECA       ; 381 ;01/03/24;                ;  ;   ;  ;                ;                    ;;;
      6721 ;PARTO      ;   0 ;11/06/24;                ;  ;   ;  ;                ;                    ;;;
      6721 ;TRATADA    ;  10 ;21/06/24;ATBSUSIA        ;  ;   ;  ;                ;                    ;;;
      6721 ;TRATADA    ;  11 ;22/06/24;ATBSUSIA        ;  ;   ;  ;                ;                    ;;;
      6721 ;ALTAMAS    ;  16 ;27/06/24;                ;  ;   ;  ;                ;                    ;;;
      6721 ;MOVER      ;  23 ;04/07/24;F004T003        ;  ;   ;  ;                ;                    ;;;
      6721 ;DIB        ;  49 ;30/07/24;-               ;  ;   ;  ;                ;                    ;;;
      6721 ;VACIA      ;  49 ;30/07/24;-               ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ;  59 ;09/08/24;ULYSSES         ;P ; 6 ;H ;                ;Marcelo              ;;;
      6721 ;CELO       ;  60 ;10/08/24;INSTEMP         ;  ;   ;  ;                ;                    ;;;
      6721 ;PREÑADA    ;  86 ;05/09/24;27 DIAS         ;  ;   ;  ;                ;                    ;;;
      6721 ;SECA       ; 274 ;12/03/25;                ;  ;   ;  ;                ;                    ;;;
      6721 ;MOVER      ; 323 ;30/04/25;F007T008        ;  ;   ;  ;                ;                    ;;;
      6721 ;PARTO      ;   0 ;13/05/25;                ;  ;   ;  ;                ;                    ;;;
      6721 ;CELO       ;  49 ;01/07/25;96              ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ;  94 ;15/08/25;PARISHIO        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;VACIA      ; 140 ;30/09/25;                ;  ;   ;  ;                ;                    ;;;
      6721 ;DIB        ; 162 ;22/10/25;                ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ; 171 ;31/10/25;ULYSSES         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;CELO       ; 208 ;07/12/25;68              ;  ;   ;  ;                ;                    ;;;
      6721 ;VACIA      ; 247 ;15/01/26;-               ;  ;   ;  ;                ;                    ;;;
      6721 ;INSEMIN    ; 254 ;22/01/26;PARISHIO        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;INSEMIN    ; 258 ;26/01/26;BROMELAI        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;INSEMIN    ; 265 ;02/02/26;BROMELAI        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;INSEMIN    ; 273 ;10/02/26;PARISHIO        ;- ; 6 ;N ;                ;Marcelo              ;;;
      6721 ;RECK       ; 273 ;10/02/26;QUISTE          ;  ;   ;  ;                ;                    ;;;
      6722 ;PARTO      ;   0 ;16/08/22;                ;  ;   ;  ;                ;                    ;;;
      6722 ;CELO       ;  33 ;18/09/22;95              ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  45 ;30/09/22;                ;  ;   ;  ;                ;                    ;;;
      6722 ;INSEMIN    ;  46 ;01/10/22;EXHIBIT         ;O ; 6 ;N ;                ;Marcelo              ;;;
      6722 ;INSEMIN    ;  65 ;20/10/22;STELLAR         ;P ; 6 ;N ;                ;Marcelo              ;;;
      6722 ;PREÑADA    ;  99 ;23/11/22;34 DIAS         ;  ;   ;  ;                ;                    ;;;
      6722 ;SECA       ; 283 ;26/05/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;PARTO      ;   0 ;22/07/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  44 ;04/09/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;MAST       ;  45 ;05/09/23;ATBDD           ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  53 ;13/09/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  59 ;19/09/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;ALTAMAS    ;  60 ;20/09/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  65 ;25/09/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;PROSTA     ;  72 ;02/10/23;                ;  ;   ;  ;                ;                    ;;;
      6722 ;RECHAZO    ;  73 ;03/10/23;UBRE            ;  ;   ;  ;                ;                    ;;;
      6722 ;MAST       ; 187 ;25/01/24;ATBTIDD         ;  ;   ;  ;                ;                    ;;;
      6722 ;ALTAMAS    ; 196 ;03/02/24;                ;  ;   ;  ;                ;                    ;;;
      6722 ;MAST       ; 323 ;09/06/24;ATBTI           ;  ;   ;  ;                ;                    ;;;
      6722 ;MOVER      ; 324 ;10/06/24;F004T005        ;  ;   ;  ;                ;                    ;;;
      6722 ;ALTAMAS    ; 334 ;20/06/24;                ;  ;   ;  ;                ;                    ;;;
      6722 ;SECA       ; 431 ;25/09/24;                ;  ;   ;  ;                ;                    ;;;
      6722 ;VENDIDA    ; 499 ;02/12/24;                ;  ;   ;  ;                ;                    ;;;
      6723 ;PARTO      ;   0 ;17/05/22;1               ;  ;   ;  ;                ;                    ;;;
      6723 ;INSEMIN    ;  41 ;27/06/22;SEVERINO        ;P ; 6 ;S ;                ;Marcelo              ;;;
      6723 ;PREÑADA    ;  78 ;03/08/22;37 DIAS         ;  ;   ;  ;                ;                    ;;;
      6723 ;MUERTA     ; 123 ;17/09/22;EMPASTE         ;  ;   ;  ;                ;                    ;;;
      6724 ;PARTO      ;   0 ;25/05/22;                ;  ;   ;  ;                ;                    ;;;
      6724 ;INSEMIN    ;  39 ;03/07/22;SEVERINO        ;O ; 6 ;S ;                ;Marcelo              ;;;
      6724 ;INSEMIN    ;  61 ;25/07/22;MOSCOW          ;O ; 8 ;N ;                ;Maxi                 ;;;
      6724 ;INSEMIN    ;  81 ;14/08/22;MOSCOW          ;P ; 6 ;N ;                ;Marcelo              ;;;
      6724 ;PREÑADA    ; 112 ;14/09/22;31 DIAS         ;  ;   ;  ;                ;                    ;;;
      6724 ;MOVER      ; 184 ;25/11/22;F001T002        ;  ;   ;  ;                ;                    ;;;
      6724 ;SIGUEP     ; 288 ;09/03/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;SECA       ; 295 ;16/03/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;PARTO      ;   0 ;16/05/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;PROSTA     ;  41 ;26/06/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;PROSTA     ;  48 ;03/07/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;DIB        ;  50 ;05/07/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;INSEMIN    ;  59 ;14/07/23;MOSCOW          ;O ; 6 ;H ;                ;Marcelo              ;;;
      6724 ;PROSTA     ;  94 ;18/08/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;VACIA      ;  94 ;18/08/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;INSEMIN    ;  97 ;21/08/23;MOSCOW          ;O ; 6 ;N ;                ;Marcelo              ;;;
      6724 ;PROSTA     ;  97 ;21/08/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;PROSTA     ; 126 ;19/09/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;VACIA      ; 126 ;19/09/23;                ;  ;   ;  ;                ;                    ;;;
      6724 ;INSEMIN    ; 131 ;24/09/23;MOSCOW          ;O ; 8 ;N ;                ;Maxi                 ;;;
      6724 ;INSEMIN    ; 153 ;16/10/23;NEWTWIST        ;O ; 6 ;N ;                ;Marcelo              ;;;
      6724 ;INSEMIN    ; 175 ;07/11/23;NEWTWIST        ;P ; 8 ;N ;                ;Maxi                 ;;;
